"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Lewis","CENTRALIA CITY Council Position 1 At-Large","WRITE-IN"," ","34","1.1972","City/Town"
"Lewis","CENTRALIA CITY Council Position 2 At-Large","Kelly Smith Johnston"," ","1924","64.4125","City/Town"
"Lewis","CENTRALIA CITY Council Position 2 At-Large","Joyce Barnes"," ","1035","34.6502","City/Town"
"Lewis","CENTRALIA CITY Council Position 2 At-Large","WRITE-IN"," ","28","0.9374","City/Town"
"Lewis","CENTRALIA CITY Council Position 3 At-Large","Adrianna Garibay"," ","1529","52.543","City/Town"
"Lewis","CENTRALIA CITY Council Position 3 At-Large","Kylie Sexsmith"," ","1362","46.8041","City/Town"
"Lewis","CENTRALIA CITY Council Position 3 At-Large","WRITE-IN"," ","19","0.6529","City/Town"
"Lewis","CHEHALIS CITY Council Position 2 At-Large","Kevin Carns"," ","803","96.6306","City/Town"
"Lewis","CHEHALIS CITY Council Position 2 At-Large","WRITE-IN"," ","28","3.3694","City/Town"
"Lewis","CHEHALIS COUNCIL DIST #1 Council District 1","Jerry Lord"," ","184","94.8454","City/Town"
"Lewis","CHEHALIS COUNCIL DIST #1 Council District 1","WRITE-IN"," ","10","5.1546","City/Town"
"Lewis","CHEHALIS COUNCIL DIST #2 Council District 2","Daryl J. Lund"," ","211","97.6852","City/Town"
"Lewis","CHEHALIS COUNCIL DIST #2 Council District 2","WRITE-IN"," ","5","2.3148","City/Town"
"Lewis","CHEHALIS COUNCIL DIST #3 Council District 3","Anthony E. Ketchum"," ","107","89.916","City/Town"
"Lewis","CHEHALIS COUNCIL DIST #3 Council District 3","WRITE-IN"," ","12","10.084","City/Town"
"Lewis","CHEHALIS COUNCIL DIST #4 Council District 4","Karen Laufenberg"," ","79","22.4432","City/Town"
"Lewis","CHEHALIS COUNCIL DIST #4 Council District 4","Jody Kyes"," ","272","77.2727","City/Town"
"Lewis","CHEHALIS COUNCIL DIST #4 Council District 4","WRITE-IN"," ","1","0.2841","City/Town"
"Lewis","MORTON CITY Mayor","Daniel S Mortensen"," ","154","47.3846","City/Town"
"Lewis","MORTON CITY Mayor","Ricky M Mead"," ","170","52.3077","City/Town"
"Lewis","MORTON CITY Mayor","WRITE-IN"," ","1","0.3077","City/Town"
"Lewis","MORTON CITY Council Position 1","Jason Sawyer"," ","225","69.6594","City/Town"
"Lewis","MORTON CITY Council Position 1","Dennis Morningstar"," ","96","29.7214","City/Town"
"Lewis","MORTON CITY Council Position 1","WRITE-IN"," ","2","0.6192","City/Town"
"Lewis","MORTON CITY Council Position 2","Bob Boyer"," ","260","97.3783","City/Town"
"Lewis","MORTON CITY Council Position 2","WRITE-IN"," ","7","2.6217","City/Town"
"Lewis","MORTON CITY Council Position 4","Wendy McCully"," ","218","95.614","City/Town"
"Lewis","MORTON CITY Council Position 4","WRITE-IN"," ","10","4.386","City/Town"
"Lewis","MOSSYROCK CITY Mayor","Randall J Sasser"," ","62","88.5714","City/Town"
"Lewis","MOSSYROCK CITY Mayor","WRITE-IN"," ","8","11.4286","City/Town"
"Lewis","MOSSYROCK CITY Council Position 2","Beatrice C. Minnear"," ","57","98.2759","City/Town"
"Lewis","MOSSYROCK CITY Council Position 2","WRITE-IN"," ","1","1.7241","City/Town"
"Lewis","MOSSYROCK CITY Council Position 3","Shannon Mcarron"," ","60","100","City/Town"
"Lewis","MOSSYROCK CITY Council Position 3","WRITE-IN"," ","0","0","City/Town"
"Lewis","MOSSYROCK CITY Council Position 4","Juliana Simon"," ","61","98.3871","City/Town"
"Lewis","MOSSYROCK CITY Council Position 4","WRITE-IN"," ","1","1.6129","City/Town"
"Lewis","MOSSYROCK CITY Council Position 5","Teresa Quinlan"," ","63","98.4375","City/Town"
"Lewis","MOSSYROCK CITY Council Position 5","WRITE-IN"," ","1","1.5625","City/Town"
"Lewis","NAPAVINE CITY Mayor","Shawn M ONeill"," ","372","91.4005","City/Town"
"Lewis","NAPAVINE CITY Mayor","WRITE-IN"," ","35","8.5995","City/Town"
"Lewis","NAPAVINE CITY Council Position 2","Ivan L Wiediger"," ","364","96.8085","City/Town"
"Lewis","NAPAVINE CITY Council Position 2","WRITE-IN"," ","12","3.1915","City/Town"
"Lewis","NAPAVINE CITY Council Position 3","Donald Webster"," ","362","95.2632","City/Town"
"Lewis","NAPAVINE CITY Council Position 3","WRITE-IN"," ","18","4.7368","City/Town"
"Lewis","NAPAVINE CITY Council Position 5","Duane Crouse"," ","363","96.0317","City/Town"
"Lewis","NAPAVINE CITY Council Position 5","WRITE-IN"," ","15","3.9683","City/Town"
"Lewis","PE ELL TOWN Mayor","Lonnie Willey"," ","85","85.8586","City/Town"
"Lewis","PE ELL TOWN Mayor","WRITE-IN"," ","14","14.1414","City/Town"
"Lewis","PE ELL TOWN Council Position 3","Jilona Speer"," ","85","90.4255","City/Town"
"Lewis","PE ELL TOWN Council Position 3","WRITE-IN"," ","9","9.5745","City/Town"
"Lewis","PE ELL TOWN Council Position 4","Kristi A. Milanowski"," ","90","90.9091","City/Town"
"Lewis","PE ELL TOWN Council Position 4","WRITE-IN"," ","9","9.0909","City/Town"
"Lewis","PE ELL TOWN Council Position 5","Christopher Dodd"," ","88","92.6316","City/Town"
"Lewis","PE ELL TOWN Council Position 5","WRITE-IN"," ","7","7.3684","City/Town"
"Lewis","TOLEDO CITY Mayor","Jake Morgan"," ","54","29.5082","City/Town"
"Lewis","TOLEDO CITY Mayor","Cherie DeVore"," ","124","67.7596","City/Town"
"Lewis","TOLEDO CITY Mayor","WRITE-IN"," ","5","2.7322","City/Town"
"Lewis","TOLEDO CITY Council Position 3","Rebecca Duerst"," ","134","97.1014","City/Town"
"Lewis","TOLEDO CITY Council Position 3","WRITE-IN"," ","4","2.8986","City/Town"
"Lewis","TOLEDO CITY Council Position 4","Kathy Hill"," ","146","97.9866","City/Town"
"Lewis","TOLEDO CITY Council Position 4","WRITE-IN"," ","3","2.0134","City/Town"
"Lewis","TOLEDO CITY Council Position 5","Gary Reboin"," ","68","41.4634","City/Town"
"Lewis","TOLEDO CITY Council Position 5","Jamie Scalise"," ","94","57.3171","City/Town"
"Lewis","TOLEDO CITY Council Position 5","WRITE-IN"," ","2","1.2195","City/Town"
"Lewis","VADER CITY Mayor","Joe Schey"," ","98","94.2308","City/Town"
"Lewis","VADER CITY Mayor","WRITE-IN"," ","6","5.7692","City/Town"
"Lewis","VADER CITY Council Position 4","Mike Parsons"," ","74","59.6774","City/Town"
"Lewis","VADER CITY Council Position 4","Bob Goff"," ","43","34.6774","City/Town"
"Lewis","VADER CITY Council Position 4","WRITE-IN"," ","7","5.6452","City/Town"
"Lewis","VADER CITY Council Position 5","Michael Ferguson"," ","95","74.2188","City/Town"
"Lewis","VADER CITY Council Position 5","Janet Charlton"," ","33","25.7813","City/Town"
"Lewis","VADER CITY Council Position 5","WRITE-IN"," ","0","0","City/Town"
"Lewis","WINLOCK CITY Council Position 1","Marty A Poirrier II"," ","148","42.1652","City/Town"
"Lewis","WINLOCK CITY Council Position 1","Jess Bowers"," ","200","56.9801","City/Town"
"Lewis","WINLOCK CITY Council Position 1","WRITE-IN"," ","3","0.8547","City/Town"
"Lewis","WINLOCK CITY Council Position 2","Roland Camps"," ","262","94.5848","City/Town"
"Lewis","WINLOCK CITY Council Position 2","WRITE-IN"," ","15","5.4152","City/Town"
"Lewis","WINLOCK CITY Council Position 3","Jodie Curtis"," ","243","67.688","City/Town"
"Lewis","WINLOCK CITY Council Position 3","Eric Contreras"," ","115","32.0334","City/Town"
"Lewis","WINLOCK CITY Council Position 3","WRITE-IN"," ","1","0.2786","City/Town"
"Lewis","ADNA SCHOOL DISTRICT NO. 226 Director District 1","Melissa K Ryan"," ","747","98.8095","School"
"Lewis","ADNA SCHOOL DISTRICT NO. 226 Director District 1","WRITE-IN"," ","9","1.1905","School"
"Lewis","ADNA SCHOOL DISTRICT NO. 226 Director District 2","Robert D. Fay"," ","769","97.9618","School"
"Lewis","ADNA SCHOOL DISTRICT NO. 226 Director District 2","WRITE-IN"," ","16","2.0382","School"
"Lewis","ADNA SCHOOL DISTRICT NO. 226 Director District 5","Terry Bower"," ","761","98.5751","School"
"Lewis","ADNA SCHOOL DISTRICT NO. 226 Director District 5","WRITE-IN"," ","11","1.4249","School"
"Lewis","BOISTFORT SCHOOL DISTRICT NO. 234 Director District 1","Katherine Humphrey"," ","218","94.7826","School"
"Lewis","BOISTFORT SCHOOL DISTRICT NO. 234 Director District 1","WRITE-IN"," ","12","5.2174","School"
"Lewis","BOISTFORT SCHOOL DISTRICT NO. 234 Director District 4","Susan Gildersleeve"," ","236","97.9253","School"
"Lewis","BOISTFORT SCHOOL DISTRICT NO. 234 Director District 4","WRITE-IN"," ","5","2.0747","School"
"Lewis","BOISTFORT SCHOOL DISTRICT NO. 234 Director District 5","Hollie Kunishige"," ","234","99.5745","School"
"Lewis","BOISTFORT SCHOOL DISTRICT NO. 234 Director District 5","WRITE-IN"," ","1","0.4255","School"
"Lewis","CASTLE ROCK SCHOOL DISTRICT NO. 401 Director District 3","Henry Karnofski"," ","215","92.2747","School"
"Lewis","CASTLE ROCK SCHOOL DISTRICT NO. 401 Director District 3","WRITE-IN"," ","18","7.7253","School"
"Lewis","CASTLE ROCK SCHOOL DISTRICT NO. 401 Director District At Large (4)","Levi Godinho"," ","131","41.5873","School"
"Lewis","CASTLE ROCK SCHOOL DISTRICT NO. 401 Director District At Large (4)","Gary Stoner"," ","178","56.5079","School"
"Lewis","CASTLE ROCK SCHOOL DISTRICT NO. 401 Director District At Large (4)","WRITE-IN"," ","6","1.9048","School"
"Lewis","CASTLE ROCK SCHOOL DISTRICT NO. 401 Director District At Large (5)","Angelica Velazquez"," ","170","57.6271","School"
"Lewis","CASTLE ROCK SCHOOL DISTRICT NO. 401 Director District At Large (5)","Todd Jansen"," ","118","40","School"
"Lewis","CASTLE ROCK SCHOOL DISTRICT NO. 401 Director District At Large (5)","WRITE-IN"," ","7","2.3729","School"
"Lewis","CENTRALIA SCHOOL DISTRICT NO. 401 Director Position 2","Maritza Bravo"," ","3008","96.9697","School"
"Lewis","CENTRALIA SCHOOL DISTRICT NO. 401 Director Position 2","WRITE-IN"," ","94","3.0303","School"
"Lewis","CENTRALIA SCHOOL DISTRICT NO. 401 Director Position 3","Andrea Ware"," ","2988","96.9815","School"
"Lewis","CENTRALIA SCHOOL DISTRICT NO. 401 Director Position 3","WRITE-IN"," ","93","3.0185","School"
"Lewis","CENTRALIA SCHOOL DISTRICT NO. 401 Director Position 4","Mandi McDougall"," ","2062","47.5225","School"
"Lewis","CENTRALIA SCHOOL DISTRICT NO. 401 Director Position 4","Sarah Holmes"," ","2233","51.4635","School"
"Lewis","CENTRALIA SCHOOL DISTRICT NO. 401 Director Position 4","WRITE-IN"," ","44","1.0141","School"
"Lewis","CHEHALIS SCHOOL DISTRICT NO. 302 Director District 1","Timothy C. LeDuc"," ","2341","97.827","School"
"Lewis","CHEHALIS SCHOOL DISTRICT NO. 302 Director District 1","WRITE-IN"," ","52","2.173","School"
"Lewis","CHEHALIS SCHOOL DISTRICT NO. 302 Director District 2","Alan Browning"," ","2321","97.603","School"
"Lewis","CHEHALIS SCHOOL DISTRICT NO. 302 Director District 2","WRITE-IN"," ","57","2.397","School"
"Lewis","CHEHALIS SCHOOL DISTRICT NO. 302 Director District 5 At-Large","J. Vanderstoep"," ","2108","64.6031","School"
"Lewis","CHEHALIS SCHOOL DISTRICT NO. 302 Director District 5 At-Large","Julie Balmelli-Powe"," ","1132","34.692","School"
"Lewis","CHEHALIS SCHOOL DISTRICT NO. 302 Director District 5 At-Large","WRITE-IN"," ","23","0.7049","School"
"Lewis","EATONVILLE SCHOOL DISTRICT NO. 404 Director at Large Pos. 4","Karen Carr"," ","23","53.4884","School"
"Lewis","EATONVILLE SCHOOL DISTRICT NO. 404 Director at Large Pos. 4","Corey Ackerman"," ","20","46.5116","School"
"Lewis","EATONVILLE SCHOOL DISTRICT NO. 404 Director at Large Pos. 4","WRITE-IN"," ","0","0","School"
"Lewis","EATONVILLE SCHOOL DISTRICT NO. 404 Director Dist. 1","Paulette J. Gilliardi"," ","35","92.1053","School"
"Lewis","EATONVILLE SCHOOL DISTRICT NO. 404 Director Dist. 1","WRITE-IN"," ","3","7.8947","School"
"Lewis","EATONVILLE SCHOOL DISTRICT NO. 404 Director Dist. 3","Travis Rush"," ","18","41.8605","School"
"Lewis","EATONVILLE SCHOOL DISTRICT NO. 404 Director Dist. 3","James Waldron"," ","23","53.4884","School"
"Lewis","EATONVILLE SCHOOL DISTRICT NO. 404 Director Dist. 3","WRITE-IN"," ","2","4.6512","School"
"Lewis","EVALINE SCHOOL DISTRICT NO. 36 Director Position 1","Anya Klemmensen"," ","179","98.3516","School"
"Lewis","EVALINE SCHOOL DISTRICT NO. 36 Director Position 1","WRITE-IN"," ","3","1.6484","School"
"Lewis","EVALINE SCHOOL DISTRICT NO. 36 Director Position 2","Ona J Felker"," ","180","98.3607","School"
"Lewis","EVALINE SCHOOL DISTRICT NO. 36 Director Position 2","WRITE-IN"," ","3","1.6393","School"
"Lewis","EVALINE SCHOOL DISTRICT NO. 36 Director Position 5","Matthew Klemmensen"," ","177","97.2527","School"
"Lewis","EVALINE SCHOOL DISTRICT NO. 36 Director Position 5","WRITE-IN"," ","5","2.7473","School"
"Lewis","MORTON SCHOOL DISTRICT NO. 214 Director District 1","Sheli Harbaugh"," ","552","97.6991","School"
"Lewis","MORTON SCHOOL DISTRICT NO. 214 Director District 1","WRITE-IN"," ","13","2.3009","School"
"Lewis","MORTON SCHOOL DISTRICT NO. 214 Director District 2","Scott Collman"," ","539","96.9424","School"
"Lewis","MORTON SCHOOL DISTRICT NO. 214 Director District 2","WRITE-IN"," ","17","3.0576","School"
"Lewis","MORTON SCHOOL DISTRICT NO. 214 Director Position 4 At-Large","Victoria House"," ","280","40.2878","School"
"Lewis","MORTON SCHOOL DISTRICT NO. 214 Director Position 4 At-Large","Pat Saldana"," ","404","58.1295","School"
"Lewis","MORTON SCHOOL DISTRICT NO. 214 Director Position 4 At-Large","WRITE-IN"," ","11","1.5827","School"
"Lewis","MOSSYROCK SCHOOL DISTRICT NO. 206 Director District 1","Denise P Weise"," ","733","94.3372","School"
"Lewis","MOSSYROCK SCHOOL DISTRICT NO. 206 Director District 1","WRITE-IN"," ","44","5.6628","School"
"Lewis","MOSSYROCK SCHOOL DISTRICT NO. 206 Director District 2","Benjamin William Callies"," ","761","96.3291","School"
"Lewis","MOSSYROCK SCHOOL DISTRICT NO. 206 Director District 2","WRITE-IN"," ","29","3.6709","School"
"Lewis","MOSSYROCK SCHOOL DISTRICT NO. 206 Director District 4","Teresa Ekdahl-Johnson"," ","402","38.8406","School"
"Lewis","MOSSYROCK SCHOOL DISTRICT NO. 206 Director District 4","Darren Kolb"," ","361","34.8792","School"
"Lewis","MOSSYROCK SCHOOL DISTRICT NO. 206 Director District 4","Marcia Manley"," ","247","23.8647","School"
"Lewis","MOSSYROCK SCHOOL DISTRICT NO. 206 Director District 4","WRITE-IN"," ","25","2.4155","School"
"Lewis","MOSSYROCK SCHOOL DISTRICT NO. 206 Director District 5","Mitch Townsend"," ","769","96.125","School"
"Lewis","MOSSYROCK SCHOOL DISTRICT NO. 206 Director District 5","WRITE-IN"," ","31","3.875","School"
"Lewis","NAPAVINE SCHOOL DISTRICT NO. 14 Director District 1","Brandon Barnes"," ","558","56.7073","School"
"Lewis","NAPAVINE SCHOOL DISTRICT NO. 14 Director District 1","Henry &quot;Sonny&quot; Butler"," ","384","39.0244","School"
"Lewis","NAPAVINE SCHOOL DISTRICT NO. 14 Director District 1","WRITE-IN"," ","42","4.2683","School"
"Lewis","NAPAVINE SCHOOL DISTRICT NO. 14 Director Position 5 At-Large","Daniel Mikota"," ","978","97.2167","School"
"Lewis","NAPAVINE SCHOOL DISTRICT NO. 14 Director Position 5 At-Large","WRITE-IN"," ","28","2.7833","School"
"Lewis","NAPAVINE SCHOOL DISTRICT NO. 14 Bonds To Improve and Expand and Renovate Junior/Senior High Facilities","Approved"," ","716","53.4727","School"
"Lewis","NAPAVINE SCHOOL DISTRICT NO. 14 Bonds To Improve and Expand and Renovate Junior/Senior High Facilities","Rejected"," ","623","46.5273","School"
"Lewis","SCH DIST 400 - OAKVILLE School 400 Director District 1","Jessica George"," ","7","87.5","School"
"Lewis","SCH DIST 400 - OAKVILLE School 400 Director District 1","WRITE-IN"," ","1","12.5","School"
"Lewis","SCH DIST 400 - OAKVILLE School 400 Director District 2","Katie Bushnell"," ","7","87.5","School"
"Lewis","SCH DIST 400 - OAKVILLE School 400 Director District 2","WRITE-IN"," ","1","12.5","School"
"Lewis","SCH DIST 400 - OAKVILLE School 400 Director District 3","Elizabeth Logan Brockman"," ","2","25","School"
"Lewis","SCH DIST 400 - OAKVILLE School 400 Director District 3","WRITE-IN"," ","6","75","School"
"Lewis","SCH DIST 400 - OAKVILLE School 400 Director District 4","Chrisma Juarez"," ","7","87.5","School"
"Lewis","SCH DIST 400 - OAKVILLE School 400 Director District 4","WRITE-IN"," ","1","12.5","School"
"Lewis","SCH DIST 400 - OAKVILLE School 400 Director District 5","Sabra Noyes"," ","7","100","School"
"Lewis","SCH DIST 400 - OAKVILLE School 400 Director District 5","WRITE-IN"," ","0","0","School"
"Lewis","ONALASKA SCHOOL DISTRICT NO. 300 Director District 1","Tanya Naillon"," ","846","63.3708","School"
"Lewis","ONALASKA SCHOOL DISTRICT NO. 300 Director District 1","Stuart Knight"," ","469","35.1311","School"
"Lewis","ONALASKA SCHOOL DISTRICT NO. 300 Director District 1","WRITE-IN"," ","20","1.4981","School"
"Lewis","ONALASKA SCHOOL DISTRICT NO. 300 Director District 2","Jim Ball"," ","1004","96.5385","School"
"Lewis","ONALASKA SCHOOL DISTRICT NO. 300 Director District 2","WRITE-IN"," ","36","3.4615","School"
"Lewis","ONALASKA SCHOOL DISTRICT NO. 300 Director Position 4 At-Large","Megan Iverson"," ","1001","95.8812","School"
"Lewis","ONALASKA SCHOOL DISTRICT NO. 300 Director Position 4 At-Large","WRITE-IN"," ","43","4.1188","School"
"Lewis","PE ELL SCHOOL DISTRICT NO. 301 Director Position 4 At-Large","Seth Sharp"," ","274","95.4704","School"
"Lewis","PE ELL SCHOOL DISTRICT NO. 301 Director Position 4 At-Large","WRITE-IN"," ","13","4.5296","School"
"Lewis","PE ELL SCHOOL DISTRICT NO. 301 Director Position 5 At-Large","Jason G Phelps"," ","290","96.6667","School"
"Lewis","PE ELL SCHOOL DISTRICT NO. 301 Director Position 5 At-Large","WRITE-IN"," ","10","3.3333","School"
"Lewis","ROCHESTER SCHOOL DISTRICT NO. 401 School Board Director, District No. 2","Grant Rodeheaver"," ","41","67.2131","School"
"Lewis","ROCHESTER SCHOOL DISTRICT NO. 401 School Board Director, District No. 2","Wava Garza"," ","19","31.1475","School"
"Lewis","ROCHESTER SCHOOL DISTRICT NO. 401 School Board Director, District No. 2","WRITE-IN"," ","1","1.6393","School"
"Lewis","ROCHESTER SCHOOL DISTRICT NO. 401 School Board Director, District No. 3","Penelope Mena"," ","21","34.4262","School"
"Lewis","ROCHESTER SCHOOL DISTRICT NO. 401 School Board Director, District No. 3","Susie Hawes"," ","39","63.9344","School"
"Lewis","ROCHESTER SCHOOL DISTRICT NO. 401 School Board Director, District No. 3","WRITE-IN"," ","1","1.6393","School"
"Lewis","ROCHESTER SCHOOL DISTRICT NO. 401 School Board Director, District No. 4","James Neil Turner"," ","29","48.3333","School"
"Lewis","ROCHESTER SCHOOL DISTRICT NO. 401 School Board Director, District No. 4","Michael L. Morrow"," ","30","50","School"
"Lewis","ROCHESTER SCHOOL DISTRICT NO. 401 School Board Director, District No. 4","WRITE-IN"," ","1","1.6667","School"
"Lewis","TOLEDO SCHOOL DISTRICT NO. 237 Director District 2","Adam Hutchinson Sr."," ","620","52.766","School"
"Lewis","TOLEDO SCHOOL DISTRICT NO. 237 Director District 2","Monique Norberg"," ","544","46.2979","School"
"Lewis","TOLEDO SCHOOL DISTRICT NO. 237 Director District 2","WRITE-IN"," ","11","0.9362","School"
"Lewis","TOLEDO SCHOOL DISTRICT NO. 237 Director District 4","Lance M Maier"," ","916","96.5227","School"
"Lewis","TOLEDO SCHOOL DISTRICT NO. 237 Director District 4","WRITE-IN"," ","33","3.4773","School"
"Lewis","WHITE PASS SCHOOL DISTRICT NO. 303 Director District 1","Erica &quot;Ricky&quot; Emerson"," ","792","96.8215","School"
"Lewis","WHITE PASS SCHOOL DISTRICT NO. 303 Director District 1","WRITE-IN"," ","26","3.1785","School"
"Lewis","WHITE PASS SCHOOL DISTRICT NO. 303 Director District 2","Darla J Mullins"," ","806","98.2927","School"
"Lewis","WHITE PASS SCHOOL DISTRICT NO. 303 Director District 2","WRITE-IN"," ","14","1.7073","School"
"Lewis","WHITE PASS SCHOOL DISTRICT NO. 303 Director District 4","Christina Berryman"," ","752","97.5357","School"
"Lewis","WHITE PASS SCHOOL DISTRICT NO. 303 Director District 4","WRITE-IN"," ","19","2.4643","School"
"Lewis","WINLOCK SCHOOL DISTRICT NO. 232 Director District 1","Ryan Gaylor"," ","540","54.7112","School"
"Lewis","WINLOCK SCHOOL DISTRICT NO. 232 Director District 1","Thadeus P. Nelson"," ","427","43.2624","School"
"Lewis","WINLOCK SCHOOL DISTRICT NO. 232 Director District 1","WRITE-IN"," ","20","2.0263","School"
"Lewis","WINLOCK SCHOOL DISTRICT NO. 232 Director District 3","Lindsay Giberson"," ","776","94.9816","School"
