"County","Race","Candidate","Party","Votes","PercentageOfTotalVotes","JurisdictionName"
"Grant","Grant Superior Court Judge Position #01","Melissa Chlarson"," ","11044","46.1995","Judicial"
"Grant","Grant Superior Court Judge Position #01","WRITE-IN"," ","47","0.1966","Judicial"
"Grant","Grant District Court Judge #1","Brian D Barlow","","18331","99.2797","County"
"Grant","Grant District Court Judge #1","WRITE-IN"," ","133","0.7203","County"
"Grant","Grant District Court Judge #2","Nicholas L. Wallace","","18318","99.2523","County"
"Grant","Grant District Court Judge #2","WRITE-IN"," ","138","0.7477","County"
"Grant","Grant District Court Judge #3","Brian D. Gwinn","","18090","99.3574","County"
"Grant","Grant District Court Judge #3","WRITE-IN"," ","117","0.6426","County"
"Grant","EPHRATA SCHOOL DISTRICT NO. 165 Proposition No. 1","LEVY... YES"," ","2455","55.5304","School"
"Grant","EPHRATA SCHOOL DISTRICT NO. 165 Proposition No. 1","LEVY... NO"," ","1966","44.4696","School"
"Grant","EPHRATA SCHOOL DISTRICT NO. 165 Proposition No. 2","LEVY... YES"," ","2593","58.4799","School"
"Grant","EPHRATA SCHOOL DISTRICT NO. 165 Proposition No. 2","LEVY... NO"," ","1841","41.5201","School"
"Grant","GRAND COULEE SCHOOL DISTRICT NO. 301 Proposition No. 1","LEVY... YES"," ","451","51.1918","School"
"Grant","GRAND COULEE SCHOOL DISTRICT NO. 301 Proposition No. 1","LEVY... NO"," ","430","48.8082","School"
"Grant","City of Mattawa Proposition No. 1","Yes"," ","73","89.0244","City/Town"
"Grant","City of Mattawa Proposition No. 1","No"," ","9","10.9756","City/Town"
"Grant","Grant County Fire Dist #7 Proposition No. 1","Yes"," ","1010","68.6608","Fire"
"Grant","Grant County Fire Dist #7 Proposition No. 1","No"," ","461","31.3392","Fire"
"Grant","Grant County  Fire Dist #8 Proposition No. 1","Approved"," ","403","51.733","Fire"
"Grant","Grant County  Fire Dist #8 Proposition No. 1","Rejected"," ","376","48.267","Fire"
"Grant","WILSON CREEK CEMETERY DIST #02 Proposition No. 1","LEVY... YES"," ","100","65.7895","Cemetery"
"Grant","WILSON CREEK CEMETERY DIST #02 Proposition No. 1","LEVY... NO"," ","52","34.2105","Cemetery"
"Grays Harbor","Washington State Advisory Vote No. 39","Repealed"," ","19818","70.3564","State Executive"
"Grays Harbor","Washington State Advisory Vote No. 39","Maintained"," ","8350","29.6436","State Executive"
"Grays Harbor","Washington State Advisory Vote No. 40","Repealed"," ","17736","63.4584","State Executive"
"Grays Harbor","Washington State Advisory Vote No. 40","Maintained"," ","10213","36.5416","State Executive"
"Grays Harbor","United States U.S. Senator","Patty Murray","(Prefers Democratic Party)","13600","46.2601","Federal"
"Grays Harbor","United States U.S. Senator","Tiffany Smiley","(Prefers Republican Party)","15718","53.4644","Federal"
"Grays Harbor","United States U.S. Senator","WRITE-IN"," ","81","0.2755","Federal"
"Grays Harbor","CONGRESSIONAL DISTRICT 6 U.S. Representative","Derek Kilmer","(Prefers Democratic Party)","14735","49.836","Congressional"
"Grays Harbor","CONGRESSIONAL DISTRICT 6 U.S. Representative","Elizabeth Kreiselmaier","(Prefers Republican Party)","14788","50.0152","Congressional"
"Grays Harbor","CONGRESSIONAL DISTRICT 6 U.S. Representative","WRITE-IN"," ","44","0.1488","Congressional"
"Grays Harbor","Washington State Secretary of State","Steve Hobbs","(Prefers Democratic Party)","12185","42.5632","State Executive"
"Grays Harbor","Washington State Secretary of State","Julie Anderson","(Prefers Nonpartisan Party)","15115","52.798","State Executive"
"Grays Harbor","Washington State Secretary of State","WRITE-IN"," ","1328","4.6388","State Executive"
"Grays Harbor","Legislative District 19 State Representative Pos. 1","Jim Walsh","(Prefers Republican Party)","5589","59.7435","Legislative"
"Grays Harbor","Legislative District 19 State Representative Pos. 1","Kelli Hughes-Ham","(Prefers Democratic Party)","3751","40.0962","Legislative"
"Grays Harbor","Legislative District 19 State Representative Pos. 1","WRITE-IN"," ","15","0.1603","Legislative"
"Grays Harbor","Legislative District 19 State Representative Pos. 2","Joel McEntire","(Prefers Republican Party)","5372","57.9004","Legislative"
"Grays Harbor","Legislative District 19 State Representative Pos. 2","Cara Cusack","(Prefers Democratic Party)","3895","41.981","Legislative"
"Grays Harbor","Legislative District 19 State Representative Pos. 2","WRITE-IN"," ","11","0.1186","Legislative"
"Grays Harbor","LEGISLATIVE DISTRICT 24 State Representative Pos. 1","Mike Chapman","(Prefers Democratic Party)","9542","47.6838","Legislative"
"Grays Harbor","LEGISLATIVE DISTRICT 24 State Representative Pos. 1","Sue Forde","(Prefers Republican Party)","10446","52.2013","Legislative"
"Grays Harbor","LEGISLATIVE DISTRICT 24 State Representative Pos. 1","WRITE-IN"," ","23","0.1149","Legislative"
"Grays Harbor","LEGISLATIVE DISTRICT 24 State Representative Pos. 2","Steve Tharinger","(Prefers Democratic Party)","9309","46.65","Legislative"
"Grays Harbor","LEGISLATIVE DISTRICT 24 State Representative Pos. 2","Brian Pruiett","(Prefers Republican Party)","10627","53.2548","Legislative"
"Grays Harbor","LEGISLATIVE DISTRICT 24 State Representative Pos. 2","WRITE-IN"," ","19","0.0952","Legislative"
"Grays Harbor","Grays Harbor Assessor","Dan Lindgren","(Prefers Democrat Party)","15380","52.6694","County"
"Grays Harbor","Grays Harbor Assessor","Rick Hole","(Prefers Republican Party)","13786","47.2107","County"
"Grays Harbor","Grays Harbor Assessor","WRITE-IN"," ","35","0.1199","County"
"Grays Harbor","Grays Harbor Auditor","Joe MacLean","(Prefers Republican Party)","19870","95.7867","County"
"Grays Harbor","Grays Harbor Auditor","WRITE-IN"," ","874","4.2133","County"
"Grays Harbor","Grays Harbor Clerk","Kym Foster","(Prefers Democratic Party)","18740","93.513","County"
"Grays Harbor","Grays Harbor Clerk","WRITE-IN"," ","1300","6.487","County"
"Grays Harbor","Grays Harbor Coroner","George J Kelley","(States No Party Preference)","16444","60.6297","County"
"Grays Harbor","Grays Harbor Coroner","Bob Kegel","(Prefers Democratic Party)","10547","38.8873","County"
"Grays Harbor","Grays Harbor Coroner","WRITE-IN"," ","131","0.483","County"
"Grays Harbor","Grays Harbor Prosecutor","Norma Tillotson","(Prefers Democratic Party)","17867","93.3003","County"
"Grays Harbor","Grays Harbor Prosecutor","WRITE-IN"," ","1283","6.6997","County"
"Grays Harbor","Grays Harbor Sheriff","Darrin Wallace","(States No Party Preference)","19325","73.943","County"
"Grays Harbor","Grays Harbor Sheriff","Michael Catlett","(States No Party Preference)","6582","25.1846","County"
"Grays Harbor","Grays Harbor Sheriff","WRITE-IN"," ","228","0.8724","County"
"Grays Harbor","Grays Harbor Treasurer","Kenneth Albert","(Prefers Democrat Party)","18448","94.1849","County"
"Grays Harbor","Grays Harbor Treasurer","WRITE-IN"," ","1139","5.8151","County"
"Grays Harbor","Grays Harbor Commissioner #3","Vickie L. Raines","(States No Party Preference)","15454","53.4463","County"
"Grays Harbor","Grays Harbor Commissioner #3","Lisa Zaborac","(Prefers Republican Party)","13382","46.2805","County"
"Grays Harbor","Grays Harbor Commissioner #3","WRITE-IN"," ","79","0.2732","County"
"Grays Harbor","SUPREME COURT Justice Position #01","Mary I. Yu"," ","17809","96.5938","Judicial"
"Grays Harbor","SUPREME COURT Justice Position #01","WRITE-IN"," ","628","3.4062","Judicial"
"Grays Harbor","SUPREME COURT Justice Position #05","Barbara Madsen"," ","17866","97.2246","Judicial"
"Grays Harbor","SUPREME COURT Justice Position #05","WRITE-IN"," ","510","2.7754","Judicial"
"Grays Harbor","SUPREME COURT Justice Position #06","G. Helen Whitener"," ","17700","97.2581","Judicial"
"Grays Harbor","SUPREME COURT Justice Position #06","WRITE-IN"," ","499","2.7419","Judicial"
"Grays Harbor","Court of Appeals, Division 2, District 2 Judge Position 1","Erik D. Price"," ","17622","97.4453","Judicial"
"Grays Harbor","Court of Appeals, Division 2, District 2 Judge Position 1","WRITE-IN"," ","462","2.5547","Judicial"
"Grays Harbor","Grays Harbor District Court #1","Andrea Vingo","","13128","54.1205","County"
"Grays Harbor","Grays Harbor District Court #1","Geoff Arnold","","10912","44.985","County"
"Grays Harbor","Grays Harbor District Court #1","WRITE-IN"," ","217","0.8946","County"
"Grays Harbor","Grays Harbor District Court #2","Megan M. Valentine","","18078","97.6081","County"
"Grays Harbor","Grays Harbor District Court #2","WRITE-IN"," ","443","2.3919","County"
"Grays Harbor","PUD District PUD Comm (2)","David F. Timmons","","18043","97.5034","Public Utility"
"Grays Harbor","PUD District PUD Comm (2)","WRITE-IN"," ","462","2.4966","Public Utility"
"Grays Harbor","PUD District PUD Comm (3)","Jon Martin","","18150","97.4601","Public Utility"
"Grays Harbor","PUD District PUD Comm (3)","WRITE-IN"," ","473","2.5399","Public Utility"
"Grays Harbor","City of Ocean Shores City of Ocean Shores - Public Safety Facility","Yes"," ","1915","41.8854","City/Town"
"Grays Harbor","City of Ocean Shores City of Ocean Shores - Public Safety Facility","No"," ","2657","58.1146","City/Town"
"Grays Harbor","Sch Dist 65 - McCleary McCleary SD - Replacement Educational Programs and Operations Levy","Levy   Yes"," ","791","53.9563","School"
"Grays Harbor","Sch Dist 65 - McCleary McCleary SD - Replacement Educational Programs and Operations Levy","Levy   No"," ","675","46.0437","School"
"Grays Harbor","Sch Dist 64 - N. Beach North Beach School District - Capital Levy","Levy   Yes"," ","2524","47.2482","School"
"Grays Harbor","Sch Dist 64 - N. Beach North Beach School District - Capital Levy","Levy   No"," ","2818","52.7518","School"
"Grays Harbor","Fire District 17 Proposition Authorizing Property Tax Levy","Yes"," ","129","54.661","Fire"
"Grays Harbor","Fire District 17 Proposition Authorizing Property Tax Levy","No"," ","107","45.339","Fire"
"Island","Washington State Advisory Vote No. 39","Repealed"," ","24656","60.2262","State Executive"
"Island","Washington State Advisory Vote No. 39","Maintained"," ","16283","39.7738","State Executive"
"Island","Washington State Advisory Vote No. 40","Repealed"," ","21555","52.9789","State Executive"
"Island","Washington State Advisory Vote No. 40","Maintained"," ","19131","47.0211","State Executive"
"Island","United States U.S. Senator","Patty Murray","(Prefers Democratic Party)","23680","54.9969","Federal"
"Island","United States U.S. Senator","Tiffany Smiley","(Prefers Republican Party)","19275","44.7662","Federal"
"Island","United States U.S. Senator","WRITE-IN"," ","102","0.2369","Federal"
"Island","Congressional District 2 U.S. Representative","Rick Larsen","(Prefers Democratic Party)","24242","56.4174","Congressional"
"Island","Congressional District 2 U.S. Representative","Dan Matthews","(Prefers Republican Party)","18654","43.4127","Congressional"
"Island","Congressional District 2 U.S. Representative","WRITE-IN"," ","73","0.1699","Congressional"
"Island","Washington State Secretary of State","Steve Hobbs","(Prefers Democratic Party)","20368","48.8055","State Executive"
"Island","Washington State Secretary of State","Julie Anderson","(Prefers Nonpartisan Party)","19833","47.5235","State Executive"
"Island","Washington State Secretary of State","WRITE-IN"," ","1532","3.671","State Executive"
"Island","Legislative District 10 State Representative Pos. 1","Clyde Shavers","(Prefers Democratic Party)","22869","53.5712","Legislative"
"Island","Legislative District 10 State Representative Pos. 1","Greg Gilday","(Prefers Republican Party)","19758","46.2836","Legislative"
"Island","Legislative District 10 State Representative Pos. 1","WRITE-IN"," ","62","0.1452","Legislative"
"Island","Legislative District 10 State Representative Pos. 2","Dave Paul","(Prefers Democratic Party)","23719","55.4701","Legislative"
"Island","Legislative District 10 State Representative Pos. 2","Karen Lesetmoe","(Prefers Republican Party)","19001","44.4364","Legislative"
"Island","Legislative District 10 State Representative Pos. 2","WRITE-IN"," ","40","0.0935","Legislative"
"Island","Island County Assessor","Kelly Todd Mauck","(Prefers Republican Party)","19990","49.8218","County"
"Island","Island County Assessor","Theodore James Kubisiak","(States No Party Preference)","19979","49.7944","County"
"Island","Island County Assessor","WRITE-IN"," ","154","0.3838","County"
"Island","Island County Auditor","Sheilah Crider","(Prefers Republican Party)","23045","54.7088","County"
"Island","Island County Auditor","Barbara Fuller","(Prefers Democratic Party)","19039","45.1986","County"
"Island","Island County Auditor","WRITE-IN"," ","39","0.0926","County"
"Island","Island County Clerk","Debra Van Pelt","(Prefers Democratic Party)","24118","59.423","County"
"Island","Island County Clerk","Dierdre Butler","(States No Party Preference)","16350","40.2838","County"
"Island","Island County Clerk","WRITE-IN"," ","119","0.2932","County"
"Island","Island County Commissioner, District 3","Janet St. Clair","(Prefers Democrat Party)","23367","55.1486","County"
"Island","Island County Commissioner, District 3","Timothy S Hazelo","(Prefers Republican Party)","18955","44.7358","County"
"Island","Island County Commissioner, District 3","WRITE-IN"," ","49","0.1156","County"
"Island","Island County Coroner","Shantel Porter","(Prefers Independent Party)","30202","98.9775","County"
"Island","Island County Coroner","WRITE-IN"," ","312","1.0225","County"
"Island","Island County Prosecutor","Greg Banks","(States No Party Preference)","28237","97.3488","County"
"Island","Island County Prosecutor","WRITE-IN"," ","769","2.6512","County"
"Island","Island County Sheriff","Rick Felici","(Prefers Republican Party)","22427","59.2257","County"
"Island","Island County Sheriff","Lane Campbell","(Prefers Republican Party)","14904","39.3588","County"
"Island","Island County Sheriff","WRITE-IN"," ","536","1.4155","County"
"Island","Island County Treasurer","Tony Lam","(Prefers Democrat Party)","23854","57.1901","County"
"Island","Island County Treasurer","Richard MacQuarrie","(Prefers Republican Party)","17815","42.7116","County"
"Island","Island County Treasurer","WRITE-IN"," ","41","0.0983","County"
"Island","SUPREME COURT Justice Position #01","Mary I. Yu"," ","26557","97.7007","Judicial"
"Island","SUPREME COURT Justice Position #01","WRITE-IN"," ","625","2.2993","Judicial"
"Island","SUPREME COURT Justice Position #05","Barbara Madsen"," ","26503","97.9018","Judicial"
"Island","SUPREME COURT Justice Position #05","WRITE-IN"," ","568","2.0982","Judicial"
"Island","SUPREME COURT Justice Position #06","G. Helen Whitener"," ","26391","97.9985","Judicial"
"Island","SUPREME COURT Justice Position #06","WRITE-IN"," ","539","2.0015","Judicial"
"Island","Island District Court Judge","Bill Hawkins","","26572","98.4513","County"
"Island","Island District Court Judge","WRITE-IN"," ","418","1.5487","County"
"Island","CITY OF OAK HARBOR City of Oak Harbor, WA, Proposition 1, Fire Protection Property Tax Levy Lid Lift","Yes"," ","3877","61.2287","City/Town"
"Island","CITY OF OAK HARBOR City of Oak Harbor, WA, Proposition 1, Fire Protection Property Tax Levy Lid Lift","No"," ","2455","38.7713","City/Town"
"Island","CITY OF OAK HARBOR City of Oak Harbor, WA, Proposition 2, General Obligation Bonds for Fire Station and Equipment","Approved"," ","3953","62.597","City/Town"
"Island","CITY OF OAK HARBOR City of Oak Harbor, WA, Proposition 2, General Obligation Bonds for Fire Station and Equipment","Rejected"," ","2362","37.403","City/Town"
"Island","PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3","Tanya Olson","","5936","69.4757","Public Utility"
"Island","PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3","Ken Maertens","","2568","30.0562","Public Utility"
"Island","PUBLIC UTILITY DISTRICT NO. 1 Commissioner District 3","WRITE-IN"," ","40","0.4682","Public Utility"
"Jefferson","Washington State Advisory Vote No. 39","Repealed"," ","8813","44.1865","State Executive"
"Jefferson","Washington State Advisory Vote No. 39","Maintained"," ","11132","55.8135","State Executive"
"Jefferson","Washington State Advisory Vote No. 40","Repealed"," ","7546","38.0573","State Executive"
"Jefferson","Washington State Advisory Vote No. 40","Maintained"," ","12282","61.9427","State Executive"
"Jefferson","United States U.S. Senator","Patty Murray","(Prefers Democratic Party)","14970","70.6165","Federal"
"Jefferson","United States U.S. Senator","Tiffany Smiley","(Prefers Republican Party)","6185","29.1759","Federal"
"Jefferson","United States U.S. Senator","WRITE-IN"," ","44","0.2076","Federal"
"Jefferson","CONGRESSIONAL DISTRICT 6 U.S. Representative","Derek Kilmer","(Prefers Democratic Party)","15312","72.4657","Congressional"
"Jefferson","CONGRESSIONAL DISTRICT 6 U.S. Representative","Elizabeth Kreiselmaier","(Prefers Republican Party)","5791","27.4065","Congressional"
"Jefferson","CONGRESSIONAL DISTRICT 6 U.S. Representative","WRITE-IN"," ","27","0.1278","Congressional"
"Jefferson","Washington State Secretary of State","Steve Hobbs","(Prefers Democratic Party)","12487","60.9122","State Executive"
"Jefferson","Washington State Secretary of State","Julie Anderson","(Prefers Nonpartisan Party)","7455","36.3659","State Executive"
"Jefferson","Washington State Secretary of State","WRITE-IN"," ","558","2.722","State Executive"
"Jefferson","LEGISLATIVE DISTRICT 24 State Representative Pos. 1","Mike Chapman","(Prefers Democratic Party)","15039","71.2884","Legislative"
